,start_date,FIRE_SIZE_CLASS,category,cause,size,lat,lon,buinfdr,ercnfdr,icnfdr,scnfdr,u10,v10,t2m,blh,cape,lai_hv,lai_lv,slt
5654,1997-01-20,C,Human,Misuse of fire by a minor,10.0,30.14,-85.53,,,,,,,,,,,,
5655,2008-10-23,C,Missing data/not specified/undetermined,Missing data/not specified/undetermined,18.0,36.22117,-85.12865,,,,,,,,,,,,
5656,2011-05-27,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0,31.793769,-91.022622,15.0,33.0,12.0,1.0,-4.91472053527832,-3.0464019775390625,295.525634765625,474.0224304199219,271.0,0.0,0.0,0.0
5657,1992-10-23,C,Missing data/not specified/undetermined,Missing data/not specified/undetermined,15.0,36.29909887,-94.9261016,,,,,,,,,,,,
5658,2007-08-19,B,Human,Missing data/not specified/undetermined,1.0,36.82694444,-121.38194444,,,,,,,,,,,,
5659,1999-08-10,A,Human,Railroad operations and maintenance,0.25,40.37944,-74.415,,,,,,,,,,,,
5660,1995-04-07,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.2,34.79583333,-82.74583333,,,,,,,,,,,,
5661,2000-08-25,A,Natural,Natural,0.1,36.25237,-112.08233,,,,,,,,,,,,
5662,1995-10-17,B,Human,Smoking,1.0,34.36670316,-89.93165678,,,,,,,,,,,,
5663,2015-06-30,A,Natural,Natural,0.1,34.66277778,-111.09222222,9.0,10.0,10.0,1.0,,,,,,,,
5664,2003-01-28,B,Human,Railroad operations and maintenance,1.0,31.26958606,-81.97210424,,,,,,,,,,,,
5665,2011-02-14,C,Missing data/not specified/undetermined,Missing data/not specified/undetermined,28.0,32.463571,-89.261275,10.0,5.0,9.0,3.0,2.1824951171875,1.675048828125,288.9432373046875,1184.5743408203125,0.0,0.0,0.0,0.0
5666,2006-04-20,B,Human,Arson/incendiarism,1.23,42.78065765,-73.42192454,,,,,,,,,,,,
5667,1994-04-23,B,Human,Debris and open burning,0.4,35.5483,-82.3817,,,,,,,,,,,,
5668,2005-05-29,A,Human,Equipment and vehicle use,0.1,40.135,-122.22888888,,,,,,,,,,,,
5669,2008-02-10,C,Missing data/not specified/undetermined,Missing data/not specified/undetermined,60.0,35.21191,-78.73232,,,,,,,,,,,,
5670,2005-07-17,A,Human,Recreation and ceremony,0.1,48.0567,-118.3119,,,,,,,,,,,,
5671,1992-02-22,B,Human,Debris and open burning,1.0,38.91039795,-92.12533467,,,,,,,,,,,,
5672,2008-03-31,B,Human,Arson/incendiarism,1.5,30.60663,-92.92796,,,,,,,,,,,,
5673,1992-03-09,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,3.0,33.7375,-80.3375,,,,,,,,,,,,
5674,2010-10-28,B,Human,Arson/incendiarism,3.0,43.267933,-86.13269,0.0,0.0,0.0,0.0,7.117066383361816,3.83612060546875,287.3565673828125,286.04144287109375,63.75,0.0,0.0,0.0
5675,1997-10-22,B,Human,Missing data/not specified/undetermined,2.0,38.32111111,-122.60111111,,,,,,,,,,,,
5676,2017-01-29,D,Human,Debris and open burning,120.0,39.01909567,-95.55717466,0.0,0.0,0.0,0.0,,,,,,,,
5677,2002-02-17,B,Human,Debris and open burning,5.0,30.44999997,-95.49999998,,,,,,,,,,,,
5678,2011-08-24,A,Natural,Natural,0.1,35.67444444,-105.68138889,0.0,0.0,0.0,0.0,-5.028076171875,-1.1864013671875,298.613037109375,605.4025268554688,261.5,0.0,0.0,0.0
5679,1993-08-15,A,Natural,Natural,0.2,40.94666667,-122.11166667,,,,,,,,,,,,
5680,1993-03-11,F,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1450.0,34.74670055,-95.50620283,,,,,,,,,,,,
5681,1998-11-28,B,Human,Debris and open burning,2.0,34.48482823,-88.3989533,,,,,,,,,,,,
5682,2018-03-22,B,Human,Debris and open burning,4.0,37.66394025,-97.52874796,20.0,7.0,11.0,9.0,,,,,,,,
5683,2015-12-11,A,Human,Missing data/not specified/undetermined,0.1,33.11869,-111.90131,4.0,1.0,4.0,2.0,,,,,,,,
5684,2013-08-22,B,Natural,Natural,0.5,41.6659,-122.724617,29.0,47.0,21.0,3.0,5.128106117248535,4.316344261169434,292.855224609375,340.4382629394531,6.125,0.0,0.0,0.0
5685,2007-03-20,A,Human,Debris and open burning,0.1,34.636358,-87.695996,,,,,,,,,,,,
5686,1999-05-29,A,Human,Debris and open burning,0.1,32.9278,-80.6822,,,,,,,,,,,,
5687,1998-10-21,B,Human,Arson/incendiarism,4.0,34.675,-85.7156,,,,,,,,,,,,
5688,2006-04-26,B,Human,Missing data/not specified/undetermined,4.0,35.44836998,-79.37125002,,,,,,,,,,,,
5689,2002-03-10,B,Human,Arson/incendiarism,4.0,39.95611,-74.11555,,,,,,,,,,,,
5690,1999-05-03,B,Human,Power generation/transmission/distribution,0.8,46.050441,-91.927194,,,,,,,,,,,,
5691,1999-02-25,B,Human,Debris and open burning,0.5,32.3956,-80.5758,,,,,,,,,,,,
5692,2011-04-08,A,Human,Arson/incendiarism,0.1,42.71724804,-78.03605497,6.0,5.0,4.0,1.0,2.3712310791015625,-5.2124786376953125,275.3494873046875,724.3946533203125,0.0,0.0,0.0,0.0
5693,2007-08-15,A,Human,Missing data/not specified/undetermined,0.2,48.21376,-117.6421,,,,,,,,,,,,
5694,2009-03-08,B,Human,Equipment and vehicle use,7.4,31.66416418,-82.43649194,,,,,,,,,,,,
5695,2011-09-04,F,Human,Power generation/transmission/distribution,3700.0,31.86996667,-95.62383333,71.0,57.0,67.0,17.0,1.4610586166381836,5.194733619689941,299.87744140625,564.4569702148438,1219.25,0.0,0.0,0.0
5696,1994-01-22,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4.0,34.28160092,-95.21250151,,,,,,,,,,,,
5697,2000-04-25,B,Human,Debris and open burning,0.5,36.1,-110.2173,,,,,,,,,,,,
5698,2005-10-24,B,Human,Misuse of fire by a minor,0.3,36.98888888,-120.02888888,,,,,,,,,,,,
5699,1994-03-16,C,Human,Arson/incendiarism,15.0,38.07291683,-91.03896541,,,,,,,,,,,,
5700,2009-01-31,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0,17.968477,-66.404945,,,,,,,,,,,,
5701,2000-02-11,B,Human,Arson/incendiarism,1.0,31.81666667,-92.48333333,,,,,,,,,,,,
5702,2017-08-05,A,Human,Equipment and vehicle use,0.1,44.1782798,-69.2072137,6.0,5.0,13.0,1.0,,,,,,,,
5703,2002-02-17,A,Human,Smoking,0.09,33.6245,-85.1022,,,,,,,,,,,,
5704,2019-08-08,B,Human,Equipment and vehicle use,1.0,36.423701,-121.314576,43.0,55.0,33.0,6.0,,,,,,,,
5705,2003-06-28,B,Human,Power generation/transmission/distribution,0.5,48.2443,-119.7265,,,,,,,,,,,,
5706,2010-08-17,A,Human,Recreation and ceremony,0.1,45.73142,-121.76585,42.0,52.0,42.0,6.0,1.5110559463500977,4.103158950805664,291.883056640625,391.1549377441406,928.625,4.2830810546875,0.0,2.0
5707,2017-02-26,B,Human,Debris and open burning,0.94,34.640634,-78.134721,0.0,8.0,0.0,0.0,,,,,,,,
5708,2008-06-06,B,Human,Missing data/not specified/undetermined,1.0,33.43999,-98.36421,,,,,,,,,,,,
5709,2018-04-12,B,Human,Debris and open burning,0.8,35.904316,-80.69574,11.0,9.0,9.0,2.0,,,,,,,,
5710,2017-07-19,B,Human,Equipment and vehicle use,0.5,43.2442,-116.0439,17.0,14.0,20.0,3.0,,,,,,,,
5711,2000-03-30,D,Human,Railroad operations and maintenance,144.0,47.08845773,-93.17482213,,,,,,,,,,,,
5712,2016-03-10,B,Human,Power generation/transmission/distribution,1.0,30.1497,-84.4034,44.0,38.0,16.0,9.0,,,,,,,,
5713,2015-02-07,A,Human,Debris and open burning,0.01,38.55,-97.72,0.0,2.0,0.0,0.0,,,,,,,,
5714,1993-12-13,C,Human,Arson/incendiarism,12.0,30.81728439,-88.59559742,,,,,,,,,,,,
5715,1994-04-18,B,Human,Railroad operations and maintenance,0.5,46.698889,-92.269262,,,,,,,,,,,,
5716,1996-04-09,B,Human,Debris and open burning,1.0,30.73542,-95.40625,,,,,,,,,,,,
5717,2005-04-17,B,Human,Debris and open burning,0.5,44.00056002,-69.28858001,,,,,,,,,,,,
5718,2003-07-14,B,Human,Equipment and vehicle use,0.5,38.932581,-120.904211,,,,,,,,,,,,
5719,2015-02-25,A,Human,Other causes,0.2,35.513333,-87.48615,0.0,4.0,0.0,0.0,,,,,,,,
5720,2005-07-31,A,Natural,Natural,0.1,38.3133,-114.515,,,,,,,,,,,,
5721,2006-08-15,B,Human,Equipment and vehicle use,5.0,32.73799998,-98.12787997,,,,,,,,,,,,
5722,2006-03-06,B,Human,Debris and open burning,0.5,33.37628299,-84.93926959,,,,,,,,,,,,
5723,2002-07-20,B,Natural,Natural,0.3,36.6178,-106.7825,,,,,,,,,,,,
5724,2011-10-08,B,Natural,Natural,0.3,33.9897,-114.4028,21.0,11.0,26.0,6.0,-4.6067962646484375,-9.230575561523438,292.98162841796875,1852.7091064453125,6.0625,0.0,0.0,0.0
5725,2016-03-10,B,Human,Debris and open burning,1.0,37.20589828,-82.77221679,9.0,10.0,14.0,1.0,,,,,,,,
5726,2017-05-08,A,Human,Arson/incendiarism,0.2,46.266072,-100.582978,0.0,0.0,0.0,0.0,,,,,,,,
5727,1999-03-24,B,Human,Smoking,1.0,26.98,-80.13,,,,,,,,,,,,
5728,2002-06-11,A,Human,Recreation and ceremony,0.1,34.29,-106.87,,,,,,,,,,,,
5729,2019-09-25,A,Human,Recreation and ceremony,0.1,33.33333333,-86.00138889,29.0,45.0,22.0,3.0,,,,,,,,
5730,1996-04-03,B,Human,Arson/incendiarism,5.0,31.63420021,-90.04781905,,,,,,,,,,,,
5731,1996-06-19,F,Natural,Natural,2650.0,64.3261,-153.1613,,,,,,,,,,,,
5732,2019-09-19,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0,33.198242,-92.445248,31.0,41.0,18.0,4.0,,,,,,,,
5733,2016-04-17,B,Human,Recreation and ceremony,3.8,41.3246,-74.1172,0.0,15.0,0.0,0.0,,,,,,,,
5734,2014-12-13,B,Human,Debris and open burning,0.3,34.94225,-80.0361,17.0,21.0,12.0,2.0,,,,,,,,
5735,1993-05-25,A,Human,Misuse of fire by a minor,0.2,33.66388888,-116.19,,,,,,,,,,,,
5736,2009-08-22,B,Human,Missing data/not specified/undetermined,1.6,46.9979,-113.3917,,,,,,,,,,,,
5737,2010-07-04,B,Human,Fireworks,1.8,44.182894,-117.135387,9.0,5.0,9.0,2.0,1.2261810302734375,3.618602752685547,290.20849609375,423.26593017578125,0.0,4.9818115234375,0.0,2.0
5738,2007-05-26,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.1,34.87564,-79.72154,,,,,,,,,,,,
5739,1997-11-20,B,Human,Debris and open burning,0.5,34.5156,-85.5911,,,,,,,,,,,,
5740,2002-03-11,C,Human,Arson/incendiarism,40.0,33.4258,-80.0567,,,,,,,,,,,,
5741,1993-07-13,A,Human,Recreation and ceremony,0.1,38.07166667,-111.57166667,,,,,,,,,,,,
5742,2013-02-28,B,Human,Power generation/transmission/distribution,1.0,29.7995,-82.0128,32.0,21.0,22.0,8.0,5.13043212890625,5.97689151763916,294.3834228515625,754.4613037109375,167.515625,0.0,0.0,0.0
5743,2020-09-05,A,Human,Recreation and ceremony,0.1,36.6261,-115.1114,18.0,16.0,20.0,3.0,,,,,,,,
5744,1993-08-30,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0,34.25416667,-79.22916667,,,,,,,,,,,,
5745,2020-07-10,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.25,37.871083,-122.128945,34.0,48.0,22.0,4.0,,,,,,,,
5746,2006-02-14,B,Human,Missing data/not specified/undetermined,5.0,35.15833001,-93.95007999,,,,,,,,,,,,
5747,2015-03-09,B,Human,Debris and open burning,2.0,27.4608,-81.6844,30.0,30.0,17.0,5.0,,,,,,,,
5748,2020-08-21,B,Human,Debris and open burning,1.0,41.0937,-80.562108,0.0,8.0,0.0,0.0,,,,,,,,
5749,2001-06-15,B,Human,Debris and open burning,1.0,44.884959,-116.077981,,,,,,,,,,,,
5750,2020-10-04,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.1,44.03498,-88.548203,0.0,0.0,0.0,0.0,,,,,,,,
5751,2007-12-19,B,Human,Debris and open burning,2.0,32.813,-95.631,,,,,,,,,,,,
5752,2002-03-07,B,Human,Arson/incendiarism,5.0,31.5047,-87.9422,,,,,,,,,,,,
5753,1993-04-14,B,Human,Missing data/not specified/undetermined,1.0,31.68596494,-90.48676744,,,,,,,,,,,,
5754,2006-08-11,B,Natural,Natural,0.3,40.2183,-112.1517,,,,,,,,,,,,
5755,2007-03-06,A,Human,Equipment and vehicle use,0.1,33.925342,-116.689108,,,,,,,,,,,,
5756,1999-10-09,C,Human,Railroad operations and maintenance,30.0,43.58944444,-105.36361111,,,,,,,,,,,,
5757,1995-04-29,B,Human,Debris and open burning,1.0,47.5833,-95.4503,,,,,,,,,,,,
5758,2005-08-05,B,Natural,Natural,2.6,44.40736001,-70.19503,,,,,,,,,,,,
5759,1998-07-26,D,Natural,Natural,162.0,31.205,-93.905,,,,,,,,,,,,
5760,2019-05-07,A,Human,Debris and open burning,0.1,45.93632,-92.0491,0.0,7.0,0.0,0.0,,,,,,,,
5761,2000-10-06,B,Human,Equipment and vehicle use,1.0,40.64388888,-122.26888888,,,,,,,,,,,,
5762,2009-03-15,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0,17.970869,-66.368584,,,,,,,,,,,,
5763,2007-07-05,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.1,34.607777,-120.106589,,,,,,,,,,,,
5764,1999-03-07,B,Human,Misuse of fire by a minor,0.4,33.8134,-109.9907,,,,,,,,,,,,
5765,2006-06-02,C,Natural,Natural,50.0,35.15215001,-101.48870002,,,,,,,,,,,,
5766,2004-10-11,A,Human,Recreation and ceremony,0.1,46.10888889,-110.46166667,,,,,,,,,,,,
5767,2020-08-28,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.1,45.99956547,-122.8275146,7.0,7.0,21.0,1.0,,,,,,,,
5768,1994-09-23,A,Human,Missing data/not specified/undetermined,0.1,38.845,-119.42666667,,,,,,,,,,,,
5769,2005-11-26,B,Human,Arson/incendiarism,5.0,34.7864,-89.5353,,,,,,,,,,,,
5770,2012-01-15,B,Human,Debris and open burning,3.9,32.91232,-92.26676,12.0,10.0,9.0,2.0,11.564254760742188,1.3391666412353516,291.00787353515625,1941.8453369140625,14.09375,0.0,0.0,0.0
5771,1992-05-25,A,Natural,Natural,0.1,40.7832,-120.5844,,,,,,,,,,,,
5772,2012-03-14,D,Human,Missing data/not specified/undetermined,250.0,37.22428,-82.76174,9.0,12.0,21.0,1.0,7.481853485107422,7.60333251953125,290.7834777832031,1077.958251953125,11.3125,0.0,0.0,0.0
5773,2016-11-08,B,Human,Missing data/not specified/undetermined,0.75,39.3053,-75.2197,6.0,4.0,4.0,1.0,,,,,,,,
5774,2007-01-27,C,Human,Debris and open burning,49.2,32.98697622,-84.41980401,,,,,,,,,,,,
5775,2002-12-01,A,Human,Recreation and ceremony,0.1,32.9931,-115.0844,,,,,,,,,,,,
5776,1994-04-08,B,Human,Arson/incendiarism,0.46,33.1098,-83.4842,,,,,,,,,,,,
5777,2008-08-10,C,Human,Equipment and vehicle use,10.0,28.87277,-98.72312,,,,,,,,,,,,
5778,2003-08-05,A,Human,Smoking,0.01,44.85733,-123.48732,,,,,,,,,,,,
5779,2007-06-07,B,Natural,Natural,0.5,30.49528001,-85.21415998,,,,,,,,,,,,
5780,2016-03-23,B,Human,Debris and open burning,0.5,31.50868333,-81.37404444,12.0,10.0,10.0,2.0,,,,,,,,
5781,2001-05-12,B,Human,Debris and open burning,0.3,42.30217,-121.40637,,,,,,,,,,,,
5782,2008-04-23,B,Human,Recreation and ceremony,2.0,42.7334339,-71.3239296,,,,,,,,,,,,
5783,2009-02-06,B,Human,Debris and open burning,3.0,28.14194,-82.61195,,,,,,,,,,,,
5784,1998-07-23,A,Natural,Natural,0.1,40.965,-122.41333333,,,,,,,,,,,,
5785,1998-04-06,C,Human,Equipment and vehicle use,10.0,29.08,-81.2,,,,,,,,,,,,
5786,2019-07-25,A,Natural,Natural,0.1,47.40486,-116.78882,32.0,43.0,29.0,4.0,,,,,,,,
5787,1997-09-15,B,Human,Railroad operations and maintenance,1.0,33.9289,-81.4444,,,,,,,,,,,,
5788,1999-06-02,B,Human,Misuse of fire by a minor,0.6,32.7153,-82.7028,,,,,,,,,,,,
5789,2014-03-27,B,Human,Debris and open burning,0.5,34.330956,-80.195953,18.0,8.0,9.0,6.0,,,,,,,,
5790,2010-10-07,B,Human,Smoking,1.0,35.0485,-85.65465,9.0,10.0,9.0,1.0,7.138945579528809,4.427337646484375,296.9332275390625,703.4655151367188,341.375,0.0,0.0,0.0
5791,1997-01-01,B,Human,Recreation and ceremony,1.73,31.498,-81.9964,,,,,,,,,,,,
5792,2019-07-03,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.11,33.926521,-118.214997,5.0,3.0,4.0,1.0,,,,,,,,
5793,1996-02-24,B,Human,Railroad operations and maintenance,0.4,29.67,-83.11,,,,,,,,,,,,
5794,2001-11-08,B,Human,Debris and open burning,5.0,37.090061,-80.117833,,,,,,,,,,,,
5795,2011-04-24,C,Human,Debris and open burning,52.0,43.4074,-98.2399,10.0,5.0,5.0,3.0,5.509021759033203,2.654611587524414,280.38714599609375,251.27212524414062,3.75,0.8525390625,0.0,0.0
5796,2007-08-31,A,Natural,Natural,0.1,34.41805556,-106.22638889,,,,,,,,,,,,
5797,2010-02-03,B,Human,Smoking,3.5,31.76954942,-82.46940472,0.0,2.0,0.0,0.0,0.39219093322753906,12.458059310913086,293.24554443359375,1174.9034423828125,132.09375,0.0,0.0,0.0
5798,2016-08-14,B,Natural,Natural,1.0,48.7594,-113.1144,0.0,7.0,0.0,0.0,,,,,,,,
5799,2006-04-03,A,Human,Misuse of fire by a minor,0.01,44.786944,-69.3875,,,,,,,,,,,,
5800,2004-04-24,B,Human,Equipment and vehicle use,1.0,35.3,-76.8167,,,,,,,,,,,,
5801,2020-02-23,B,Human,Equipment and vehicle use,2.45,41.55458,-73.853307,0.0,8.0,0.0,0.0,,,,,,,,
5802,2005-07-21,D,Natural,Natural,232.0,40.4803,-112.4008,,,,,,,,,,,,
5803,2014-03-14,E,Human,Missing data/not specified/undetermined,921.0,35.36273,-96.2031,12.0,11.0,10.0,2.0,,,,,,,,
5804,1993-07-04,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0,34.79166667,-80.99583333,,,,,,,,,,,,
5805,2020-04-28,C,Human,Arson/incendiarism,55.0,27.6564,-81.892,20.0,20.0,17.0,3.0,,,,,,,,
5806,1998-07-10,B,Human,Arson/incendiarism,4.0,36.40888888,-119.75305555,,,,,,,,,,,,
5807,2003-10-21,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0,21.3930569,-158.0363922,,,,,,,,,,,,
5808,2010-06-15,A,Human,Equipment and vehicle use,0.02,33.811581,-116.498881,16.0,38.0,20.0,1.0,6.974769592285156,3.054229736328125,296.776611328125,606.0795288085938,168.625,0.0,0.0,0.0
5809,2015-05-07,C,Human,Debris and open burning,48.6,44.37655,-69.2483,11.0,16.0,25.0,1.0,,,,,,,,
5810,2011-02-14,D,Human,Arson/incendiarism,155.0,30.26635,-93.816,13.0,13.0,7.0,2.0,-3.8555908203125,-0.576904296875,292.0565185546875,1055.2618408203125,0.0625,0.0,0.0,0.0
5811,2004-09-27,E,Human,Equipment and vehicle use,500.0,43.19972222,-118.91833333,,,,,,,,,,,,
5812,2000-07-30,B,Human,Arson/incendiarism,0.5,47.9792,-99.0754,,,,,,,,,,,,
5813,2006-02-04,B,Human,Arson/incendiarism,2.12,33.43719684,-82.37376941,,,,,,,,,,,,
5814,2014-05-27,A,Human,Missing data/not specified/undetermined,0.1,33.9943,-112.1327,21.0,13.0,26.0,5.0,,,,,,,,
5815,2018-07-03,A,Human,Fireworks,0.1,39.14727065,-96.55790193,7.0,7.0,8.0,1.0,,,,,,,,
5816,2011-02-13,B,Human,Recreation and ceremony,3.56,34.23299279,-83.71627665,11.0,6.0,15.0,3.0,6.6470489501953125,-4.893404960632324,287.70648193359375,1750.4739990234375,4.109375,0.0,0.0,0.0
5817,1999-04-19,B,Human,Arson/incendiarism,3.0,35.6267,-86.0367,,,,,,,,,,,,
5818,1996-06-06,B,Human,Debris and open burning,7.0,39.31194444,-122.47805555,,,,,,,,,,,,
5819,1996-08-09,B,Human,Equipment and vehicle use,1.0,38.97388888,-122.38,,,,,,,,,,,,
5820,2020-09-25,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.01,35.0913,-101.7399,28.0,12.0,39.0,11.0,,,,,,,,
5821,1999-04-22,D,Human,Arson/incendiarism,110.0,37.0817,-83.2803,,,,,,,,,,,,
5822,2016-04-03,B,Human,Equipment and vehicle use,1.0,37.2325,-78.81916667,9.0,12.0,7.0,1.0,,,,,,,,
5823,2007-05-23,A,Human,Arson/incendiarism,0.1,40.583167,-123.1152,,,,,,,,,,,,
5824,2009-03-21,C,Human,Arson/incendiarism,20.0,41.02964401,-96.90301514,,,,,,,,,,,,
5825,1996-03-12,B,Human,Debris and open burning,5.5,30.8446,-88.403,,,,,,,,,,,,
5826,2006-03-15,C,Human,Debris and open burning,25.0,31.5867,-89.9656,,,,,,,,,,,,
5827,2020-03-30,B,Human,Equipment and vehicle use,1.0,37.92067,-82.6917,9.0,12.0,19.0,1.0,,,,,,,,
5828,2003-08-24,C,Human,Missing data/not specified/undetermined,20.0,42.73962,-73.787499,,,,,,,,,,,,
5829,2005-01-22,B,Human,Debris and open burning,7.0,31.0906,-89.9197,,,,,,,,,,,,
5830,2015-04-18,A,Human,Debris and open burning,0.1,46.76811402,-95.82969189,10.0,7.0,7.0,2.0,,,,,,,,
5831,2012-09-02,C,Natural,Natural,15.0,45.797,-101.189,12.0,3.0,14.0,7.0,-0.2524871826171875,1.9530830383300781,284.184814453125,310.8263854980469,0.0,3.95703125,0.0,2.0
5832,1992-10-11,B,Human,Missing data/not specified/undetermined,3.0,47.231776,-95.222995,,,,,,,,,,,,
5833,2011-03-04,A,Human,Debris and open burning,0.12,32.878972,-82.46101396,10.0,2.0,5.0,7.0,-6.564483642578125,-6.872889518737793,287.2931213378906,1454.415283203125,0.3125,0.0,0.0,0.0
5834,2014-02-22,B,Human,Other causes,0.5,39.0542,-74.9,0.0,0.0,0.0,0.0,,,,,,,,
5835,2020-03-05,C,Human,Missing data/not specified/undetermined,26.0,39.29254468,-96.65500555,34.0,14.0,29.0,14.0,,,,,,,,
5836,2016-01-10,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0,40.71895,-122.93514,0.0,0.0,0.0,0.0,,,,,,,,
5837,2005-09-22,C,Natural,Natural,20.0,30.71238416,-92.88677625,,,,,,,,,,,,
5838,2019-06-27,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,3.0,34.018225,-117.438765,8.0,8.0,8.0,1.0,,,,,,,,
5839,1999-06-13,B,Natural,Natural,5.0,47.6778,-109.4838,,,,,,,,,,,,
5840,2010-03-27,B,Natural,Natural,1.5,45.3952,-108.5601,24.0,18.0,25.0,5.0,0.9314546585083008,-7.4937286376953125,262.7275695800781,806.247802734375,0.0625,0.952392578125,0.0,0.0
5841,2008-08-12,A,Human,Firearms and explosives use,0.01,43.36389,-122.99722,,,,,,,,,,,,
5842,2005-10-19,B,Human,Debris and open burning,4.0,30.61,-89.7753,,,,,,,,,,,,
5843,2015-08-13,C,Human,Missing data/not specified/undetermined,80.0,34.261845,-99.538976,0.0,0.0,0.0,0.0,,,,,,,,
5844,2012-06-11,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.1,33.415,-112.1897,17.0,15.0,20.0,3.0,-0.6929664611816406,-5.807875633239746,295.29443359375,660.23388671875,114.125,0.0,0.0,0.0
5845,2006-04-02,B,Human,Missing data/not specified/undetermined,0.72,42.08709672,-79.23467492,,,,,,,,,,,,
5846,2015-02-17,A,Human,Missing data/not specified/undetermined,0.01,37.08,-95.65,0.0,0.0,0.0,0.0,,,,,,,,
5847,1995-05-08,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0,33.54166667,-81.80833333,,,,,,,,,,,,
5848,2017-07-20,B,Human,Smoking,1.0,39.9869,-104.8513,6.0,4.0,6.0,1.0,,,,,,,,
5849,1992-05-09,C,Human,Arson/incendiarism,15.0,47.82333333,-91.83333333,,,,,,,,,,,,
5850,2012-03-16,C,Human,Debris and open burning,18.0,47.64701609,-95.39214033,9.0,12.0,17.0,1.0,1.9462261199951172,0.196197509765625,266.0396728515625,54.15461349487305,0.0625,1.14501953125,0.3148193359375,3.0
5851,2003-04-05,B,Human,Debris and open burning,2.3,37.7875,-91.13444444,,,,,,,,,,,,
5852,1995-11-12,B,Human,Missing data/not specified/undetermined,5.0,29.95194,-97.06445,,,,,,,,,,,,
5853,1992-01-21,B,Human,Debris and open burning,1.0,36.1183,-80.3583,,,,,,,,,,,,
5854,2008-03-15,B,Human,Arson/incendiarism,0.5,33.1048,-111.7371,,,,,,,,,,,,
5855,2002-10-20,A,Human,Railroad operations and maintenance,0.25,32.69022377,-83.35621632,,,,,,,,,,,,
5856,2000-04-19,E,Human,Arson/incendiarism,350.0,48.78114508,-94.83039063,,,,,,,,,,,,
